partyfacts_id,parlgov_id,country,handle,facebook_id,year,total_posts,total_likes,total_shares,total_comments,twitter_handle,author_id,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt,mean_vote_share,mean_seats,seats_total,cabinet_party_max,prime_minister_max,left_right,populist,farright,farleft,poppa_populism_mean,gps_populism,...1,gdp,pop,unemp,everyday_social_networks_imputed,election_year,keep
328,2372,POL,solidarnapl,2840605,2016,111,2301,261,339,solidarnapl,410065049,20,235,121,83,116,0,0,0,0,0,8.8,0,0,0,NA,NA,248,27947.4,38426809,6.2,27.7,0,2
328,2372,POL,solidarnapl,2840605,2017,258,6077,1709,544,solidarnapl,410065049,88,1930,604,368,327,0,0,0,0,0,8.8,0,0,0,NA,NA,249,29801.8,38422346,5,37.6,0,2
328,2372,POL,solidarnapl,2840605,2018,683,21013,5381,1940,solidarnapl,410065049,213,3967,1444,666,1064,0,0,0,0,0,8.8,0,0,0,NA,NA,250,31471.2,38413139,3.9,40.75,0,2
328,2372,POL,solidarnapl,2840605,2019,1519,44009,11411,3566,solidarnapl,410065049,296,6558,1771,1087,1605,0,0,0,0,0,8.8,0,0,0,NA,NA,251,33844.1,37945586,3.3,40.8,0,2
328,2372,POL,solidarnapl,2840605,2020,2381,241809,57220,47635,solidarnapl,410065049,304,20664,5973,6603,2304,0,0,0,0,0,8.8,0,0,0,NA,NA,252,34004,37958138,3.2,40.3082099841714,0,2
3225,2374,PRT,livreoficialpt,8103269,2013,141,4156,929,532,livrept,2197487762,253,70,134,90,53,0,0,0,0,0,3.3,0,0,0,NA,NA,257,27936,10457295,17,24.8,0,2
3225,2374,PRT,livreoficialpt,8103269,2014,493,26241,5973,1598,livrept,2197487762,1693,970,1919,406,1104,0,0,0,0,0,3.3,0,0,0,NA,NA,258,28742.3,10401062,14.5,27.6,0,2
3225,2374,PRT,livreoficialpt,8103269,2015,433,21672,3447,1191,livrept,2197487762,472,711,935,96,1248,0,0,0,0,0,3.3,0,0,0,NA,NA,259,29668.8,10358076,12.9,35.4,0,2
3225,2374,PRT,livreoficialpt,8103269,2016,249,12793,3152,527,livrept,2197487762,170,552,442,29,2,0,0,0,0,0,3.3,0,0,0,NA,NA,260,31604.4,10325452,11.5,41.7,0,2
3225,2374,PRT,livreoficialpt,8103269,2017,219,13806,2357,815,livrept,2197487762,109,1231,613,45,14,0,0,0,0,0,3.3,0,0,0,NA,NA,261,33086.1,10300300,9.2,47.5,0,2
3225,2374,PRT,livreoficialpt,8103269,2018,305,11164,7729,4205,livrept,2197487762,345,4578,1956,217,128,0,0,0,0,0,3.3,0,0,0,NA,NA,262,34340.8,10283822,7.3,52.16,0,2
3225,2374,PRT,livreoficialpt,8103269,2019,782,78024,29357,19006,livrept,2197487762,1041,34253,9071,2355,1269,1.14,1,230,0,0,3.3,0,0,0,NA,NA,263,36411.1,10226620,6.7,52.2,1,2
3225,2374,PRT,livreoficialpt,8103269,2020,641,39633,6460,9784,livrept,2197487762,430,20366,4293,1360,431,1.14,1,230,0,0,3.3,0,0,0,NA,NA,264,34520,10295909,6.9,50.5226382719237,0,2
3217,2375,ESP,NA,NA,2009,NA,NA,NA,NA,ciudadanoscs,19028805,167,47,73,3,NA,0,0,0,0,0,6,0,0,0,3.2660937,3.7,301,32120.1,46367550,18,12.9091755445247,0,1
3217,2375,ESP,NA,NA,2010,NA,NA,NA,NA,ciudadanoscs,19028805,947,31,916,3,160,0,0,0,0,0,6,0,0,0,3.2660937,3.7,302,31713.7,46562483,20,20.2,0,1
3217,2375,ESP,NA,NA,2011,NA,NA,NA,NA,ciudadanoscs,19028805,4218,142,4212,973,1721,0,0,0,0,0,6,0,0,0,3.2660937,3.7,303,31872.4,46736257,21.5,20.6,0,1
3217,2375,ESP,cs.ciudadanos,303479,2012,429,26990,4601,4487,ciudadanoscs,19028805,4703,1586,17815,4080,2315,0,0,0,0,0,6,0,0,0,3.2660937,3.7,304,31724.6,46766403,24.9,35.5,0,2
3217,2375,ESP,cs.ciudadanos,303479,2013,234,39145,7357,5813,ciudadanoscs,19028805,6350,8878,44002,13041,3112,0,0,0,0,0,6,0,0,0,3.2660937,3.7,305,32452.7,46593236,26.2,34.1,0,2
3217,2375,ESP,cs.ciudadanos,303479,2014,204,240384,35260,21164,ciudadanoscs,19028805,5801,69627,139843,16413,2575,0,0,0,0,0,6,0,0,0,3.2660937,3.7,306,33544.4,46455123,24.6,37.6,0,2
3217,2375,ESP,cs.ciudadanos,303479,2015,745,2764734,477818,283572,ciudadanoscs,19028805,11536,495134,834416,67854,7400,13.93,40,350,0,0,6,0,0,0,3.2660937,3.7,307,34938.6,46410149,22.2,37.8,1,2
3217,2375,ESP,cs.ciudadanos,303479,2016,965,1828115,590265,246891,ciudadanoscs,19028805,16256,867924,1266636,155189,9284,13.05,32,350,0,0,6,0,0,0,3.2660937,3.7,308,37309.9,46449874,19.7,38.2,1,2
3217,2375,ESP,cs.ciudadanos,303479,2017,986,1589853,690480,217779,ciudadanoscs,19028805,16801,1294025,1095309,168901,8035,13.05,32,350,0,0,6,0,0,0,3.2660937,3.7,309,39626.8,46532869,17.3,47,0,2
3217,2375,ESP,cs.ciudadanos,303479,2018,1113,828635,411639,174967,ciudadanoscs,19028805,11418,1212302,893464,205696,8344,13.05,32,350,0,0,6,0,0,0,3.2660937,3.7,310,40542.2,46733038,15.4,44.1,0,2
3217,2375,ESP,cs.ciudadanos,303479,2019,1268,571495,285488,191415,ciudadanoscs,19028805,9517,1140153,748614,212617,14302,11.33,33.5,350,0,0,6,0,0,0,3.2660937,3.7,311,42193,46909701,14.2,44,1,2
3217,2375,ESP,cs.ciudadanos,303479,2020,2214,1565920,947996,403787,ciudadanoscs,19028805,6577,718108,445204,84513,15986,11.33,33.5,350,0,0,6,0,0,0,3.2660937,3.7,312,38335,47332614,15.5,42.6464428029441,0,2
3203,2376,ESP,ahorapodemos,303501,2014,1658,8237337,2364916,799415,podemos,2288138575,9679,466242,900583,101514,5994,0,0,0,0,0,1.3,1,0,1,7.8280845,7.28985507,306,33544.4,46455123,24.6,37.6,0,2
3203,2376,ESP,ahorapodemos,303501,2015,1819,10343466,3700440,967407,podemos,2288138575,20989,1121284,1799238,185626,12585,12.67,42,350,0,0,1.3,1,0,1,7.8280845,7.28985507,307,34938.6,46410149,22.2,37.8,1,2
3203,2376,ESP,ahorapodemos,303501,2016,1452,4146660,2519187,665499,podemos,2288138575,17099,1518046,1554563,228481,6611,13.37,45,350,0,0,1.3,1,0,1,7.8280845,7.28985507,308,37309.9,46449874,19.7,38.2,1,2
3203,2376,ESP,ahorapodemos,303501,2017,2582,3640254,4140631,943924,podemos,2288138575,7380,1240306,1240888,209058,4117,13.37,45,350,0,0,1.3,1,0,1,7.8280845,7.28985507,309,39626.8,46532869,17.3,47,0,2
3203,2376,ESP,ahorapodemos,303501,2018,3117,4204368,4636511,1102327,podemos,2288138575,5371,1628868,1272003,225617,4224,13.37,45,350,0,0,1.3,1,0,1,7.8280845,7.28985507,310,40542.2,46733038,15.4,44.1,0,2
3203,2376,ESP,ahorapodemos,303501,2019,2216,3692969,3392248,1137969,podemos,2288138575,4942,2699594,1629307,260679,5790,10.435,29.5,350,1,0,1.3,1,0,1,7.8280845,7.28985507,311,42193,46909701,14.2,44,1,2
3203,2376,ESP,ahorapodemos,303501,2020,4302,11421479,6446814,4008891,podemos,2288138575,4716,2997401,1303879,560712,4932,10.435,29.5,350,1,0,1.3,1,0,1,7.8280845,7.28985507,312,38335,47332614,15.5,42.6464428029441,0,2
3200,2379,BGR,d21bulgaria,12041651,2010,9,15,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,26,14598.6,7395599,10.3,18.3,0,1
3200,2379,BGR,d21bulgaria,12041651,2011,7,33,3,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,27,15661.2,7348328,11.4,18.2,0,1
3200,2379,BGR,d21bulgaria,12041651,2013,3,48,9,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,29,16581.8,7265115,13,22.1,0,1
3200,2379,BGR,d21bulgaria,12041651,2014,266,25089,2976,1213,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,30,17555.5,7223938,11.5,31,1,1
3200,2379,BGR,d21bulgaria,12041651,2015,252,19924,3439,706,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,31,18342,7177991,9.2,32.1,0,1
3200,2379,BGR,d21bulgaria,12041651,2016,232,9948,1961,417,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,32,20009.5,7127822,7.7,32.2,0,1
3200,2379,BGR,d21bulgaria,12041651,2017,129,5771,1246,447,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,33,21447.2,7075947,6.2,43.7,0,1
3200,2379,BGR,d21bulgaria,12041651,2018,21,1480,367,45,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,34,22670.5,7025037,5.3,46.88,0,1
3200,2379,BGR,d21bulgaria,12041651,2019,80,3416,824,86,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,35,24505.9,6980380,4.3,46.8,0,1
3200,2379,BGR,d21bulgaria,12041651,2020,44,4822,1344,136,NA,NA,NA,NA,NA,NA,NA,1.19,0,240,0,0,3.3,0,0,0,NA,NA,36,9975.8,6951482,5.1,40.2723623731455,0,1
3218,2380,ESP,voxespana,303482,2014,440,70809,15026,5814,vox_es,2201623465,2003,39353,88779,15560,1772,0,0,0,0,0,8.8,1,1,0,NA,9.16049383,306,33544.4,46455123,24.6,37.6,0,2
3218,2380,ESP,voxespana,303482,2015,2475,305860,109026,24390,vox_es,2201623465,2883,69956,175426,12470,2964,0,0,0,0,0,8.8,1,1,0,NA,9.16049383,307,34938.6,46410149,22.2,37.8,0,2
3218,2380,ESP,voxespana,303482,2016,1508,349071,160385,36469,vox_es,2201623465,2507,110727,165859,12342,1729,0,0,0,0,0,8.8,1,1,0,NA,9.16049383,308,37309.9,46449874,19.7,38.2,0,2
3218,2380,ESP,voxespana,303482,2017,1887,760868,534244,102483,vox_es,2201623465,1673,293314,258410,24820,5555,0,0,0,0,0,8.8,1,1,0,NA,9.16049383,309,39626.8,46532869,17.3,47,0,2
3218,2380,ESP,voxespana,303482,2018,2046,2084003,1201578,300261,vox_es,2201623465,1626,1289936,766850,100702,7933,0,0,0,0,0,8.8,1,1,0,NA,9.16049383,310,40542.2,46733038,15.4,44.1,0,2
3218,2380,ESP,voxespana,303482,2019,1153,4676272,2429404,875694,vox_es,2201623465,3051,6142498,2938171,399177,8525,12.67,38,350,0,0,8.8,1,1,0,NA,9.16049383,311,42193,46909701,14.2,44,1,2
3218,2380,ESP,voxespana,303482,2020,1364,7935262,4363163,1758322,vox_es,2201623465,2601,5536349,2672782,431034,6869,12.67,38,350,0,0,8.8,1,1,0,NA,9.16049383,312,38335,47332614,15.5,42.6464428029441,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2009,136,3364,69,805,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,NA,301,32120.1,46367550,18,12.9091755445247,0,1
3219,2381,ESP,partidoanimalista.pacma,472499,2010,336,24744,123,9675,partidopacma,84054978,203,19,730,0,2,0,0,0,0,0,NA,0,0,0,NA,NA,302,31713.7,46562483,20,20.2,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2011,532,78932,10641,17776,partidopacma,84054978,1239,464,11202,915,208,0,0,0,0,0,NA,0,0,0,NA,NA,303,31872.4,46736257,21.5,20.6,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2012,514,106056,50969,15012,partidopacma,84054978,1232,2022,31504,1533,395,0,0,0,0,0,NA,0,0,0,NA,NA,304,31724.6,46766403,24.9,35.5,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2013,476,217099,77326,22938,partidopacma,84054978,1507,6498,39769,2574,721,0,0,0,0,0,NA,0,0,0,NA,NA,305,32452.7,46593236,26.2,34.1,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2014,667,1541921,634058,169399,partidopacma,84054978,4701,133472,271404,18915,543,0,0,0,0,0,NA,0,0,0,NA,NA,306,33544.4,46455123,24.6,37.6,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2015,1307,3964058,1660908,363034,partidopacma,84054978,4608,312178,511064,26472,988,0.87,0,350,0,0,NA,0,0,0,NA,NA,307,34938.6,46410149,22.2,37.8,1,2
3219,2381,ESP,partidoanimalista.pacma,472499,2016,1231,3093718,1998944,479880,partidopacma,84054978,2884,710141,935757,38279,1313,1.19,0,350,0,0,NA,0,0,0,NA,NA,308,37309.9,46449874,19.7,38.2,1,2
3219,2381,ESP,partidoanimalista.pacma,472499,2017,1047,1333580,1093003,258261,partidopacma,84054978,2536,855621,980563,46561,958,1.19,0,350,0,0,NA,0,0,0,NA,NA,309,39626.8,46532869,17.3,47,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2018,1171,924692,1425317,303595,partidopacma,84054978,3128,1404573,1382796,84781,1241,1.19,0,350,0,0,NA,0,0,0,NA,NA,310,40542.2,46733038,15.4,44.1,0,2
3219,2381,ESP,partidoanimalista.pacma,472499,2019,1190,1415116,1407744,359560,partidopacma,84054978,2660,1307233,929460,74111,2950,1.095,0,350,0,0,NA,0,0,0,NA,NA,311,42193,46909701,14.2,44,1,2
3219,2381,ESP,partidoanimalista.pacma,472499,2020,967,514728,571006,181486,partidopacma,84054978,2730,637924,470458,36243,256,1.095,0,350,0,0,NA,0,0,0,NA,NA,312,38335,47332614,15.5,42.6464428029441,0,2
3201,2382,HRV,orah.hr,7050145,2013,77,4772,298,292,orahrvatske,2173745456,51,36,26,2,30,0,0,0,0,0,2.5,0,0,0,NA,NA,41,21775.4,4254469,17.5,29.2,0,2
3201,2382,HRV,orah.hr,7050145,2014,480,53373,5833,3724,orahrvatske,2173745456,332,350,126,58,30,0,0,0,0,0,2.5,0,0,0,NA,NA,42,22074.2,4238389,17.5,34.1,0,2
3201,2382,HRV,orah.hr,7050145,2015,477,21656,4814,1344,orahrvatske,2173745456,362,513,227,46,36,1.73,0,151,0,0,2.5,0,0,0,NA,NA,43,22989.6,4203604,16.4,37.6,1,2
3201,2382,HRV,orah.hr,7050145,2016,204,4794,856,305,orahrvatske,2173745456,5,3,2,0,NA,1.73,0,151,0,0,2.5,0,0,0,NA,NA,44,24883.3,4174349,13.3,35.1,0,2
3201,2382,HRV,orah.hr,7050145,2017,81,862,189,58,NA,NA,NA,NA,NA,NA,NA,1.73,0,151,0,0,2.5,0,0,0,NA,NA,45,26666.1,4124531,11.3,40,0,1
3201,2382,HRV,orah.hr,7050145,2018,7,50,15,1,orahrvatske,2173745456,36,42,11,4,4,1.73,0,151,0,0,2.5,0,0,0,NA,NA,46,28103.6,4080666,8.5,44.13,0,2
3201,2382,HRV,orah.hr,7050145,2019,128,2410,408,177,orahrvatske,2173745456,138,190,21,14,20,1.73,0,151,0,0,2.5,0,0,0,NA,NA,47,28594,4100650,6.7,44.1,0,2
3201,2382,HRV,orah.hr,7050145,2020,98,1766,165,80,orahrvatske,2173745456,80,200,36,12,29,1.73,0,151,0,0,2.5,0,0,0,NA,NA,48,13838.5,4058165,7.5,39.5119582436889,0,2
3204,2385,SVN,dasanjskasluzba,16511663,2014,233,8599,1842,1775,sanjskasluzba,2289562243,384,177,244,148,54,0,0,0,0,0,2.5,0,0,0,NA,NA,294,30872.7,2061623,9.9,30.4,0,2
3204,2385,SVN,dasanjskasluzba,16511663,2015,158,2474,838,646,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,295,31640.3,2063077,9.1,31.9,0,1
3204,2385,SVN,dasanjskasluzba,16511663,2016,143,2563,827,571,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,296,33875,2064241,8.1,38.1,0,1
3204,2385,SVN,dasanjskasluzba,16511663,2017,69,517,325,184,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,297,36660.9,2066161,6.7,39.4,0,1
3204,2385,SVN,dasanjskasluzba,16511663,2018,10,39,15,23,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,298,38785.5,2070050,5.2,44.19,0,1
3204,2385,SVN,dasanjskasluzba,16511663,2019,10,15,3,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,299,40640.2,2074169,4.5,44.2,0,1
3204,2385,SVN,dasanjskasluzba,16511663,2020,12,28,7,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,0,0,0,NA,NA,300,39537,2095861,5,44.0837171328073,0,1
3220,2386,SVN,solidarnost.si,3300279,2013,129,2157,560,434,solidarnost_si,1313854628,107,40,34,69,15,0,0,0,0,0,3.3,0,0,0,NA,NA,293,29979.6,2059114,10.3,30.7,0,2
3220,2386,SVN,solidarnost.si,3300279,2014,439,11842,2690,2263,solidarnost_si,1313854628,493,187,161,207,68,0,0,0,0,0,3.3,0,0,0,NA,NA,294,30872.7,2061623,9.9,30.4,0,2
3220,2386,SVN,solidarnost.si,3300279,2015,100,8189,2075,1150,solidarnost_si,1313854628,111,59,41,33,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,295,31640.3,2063077,9.1,31.9,0,2
3220,2386,SVN,solidarnost.si,3300279,2016,55,2216,394,211,solidarnost_si,1313854628,58,20,16,14,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,296,33875,2064241,8.1,38.1,0,2
3220,2386,SVN,solidarnost.si,3300279,2017,34,4856,731,574,solidarnost_si,1313854628,31,12,3,7,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,297,36660.9,2066161,6.7,39.4,0,2
3220,2386,SVN,solidarnost.si,3300279,2018,220,13638,4643,3100,solidarnost_si,1313854628,198,178,90,32,27,0,0,0,0,0,3.3,0,0,0,NA,NA,298,38785.5,2070050,5.2,44.19,0,2
3220,2386,SVN,solidarnost.si,3300279,2019,17,522,264,81,solidarnost_si,1313854628,16,2,0,0,NA,0,0,0,0,0,3.3,0,0,0,NA,NA,299,40640.2,2074169,4.5,44.2,0,2
2132,2391,SVK,narod.a.spravodlivost,8553456,2011,12,208,45,220,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,279,26051.1,5398384,13.7,24.8,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2012,223,3685,1149,1630,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,280,26940.1,5407579,14,26.8,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2013,219,2908,1455,1367,strana_nas,1489963826,14,0,0,0,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,281,27969.2,5413393,14.3,32.6,0,2
2132,2391,SVK,narod.a.spravodlivost,8553456,2014,109,1378,830,604,strana_nas,1489963826,12,0,0,0,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,282,28992.1,5418649,13.2,28,0,2
2132,2391,SVK,narod.a.spravodlivost,8553456,2015,56,867,596,206,strana_nas,1489963826,2,0,0,0,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,283,29932.2,5423801,11.5,32.1,0,2
2132,2391,SVK,narod.a.spravodlivost,8553456,2016,29,285,134,130,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,284,29651.5,5430798,9.7,38.5,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2017,13,103,71,56,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,285,30912.2,5439232,8.2,40.1,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2018,4,28,5,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,286,32579.4,5446771,6.6,41.99,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2019,1,186,127,100,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,287,34183.2,5455187,5.8,41.7,0,1
2132,2391,SVK,narod.a.spravodlivost,8553456,2020,2,3,0,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8.8,0,0,0,NA,NA,288,31822,5457873,6.7,41.2452826682502,0,1
3213,2392,LVA,attistibai,474577,2015,2,9,0,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,0,0,NA,2.5,187,24833.6,1977523,10.1,43.5,0,1
3213,2392,LVA,attistibai,474577,2016,28,70,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,0,0,NA,2.5,188,26407.2,1959535,9.9,50.4,0,1
3213,2392,LVA,attistibai,474577,2017,33,152,0,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,0,0,NA,2.5,189,28504.9,1942247,8.9,53.8,0,1
3213,2392,LVA,attistibai,474577,2018,143,1863,284,103,attistibai,981859618396803100,91,488,131,23,191,12.12,13,100,1,0,6,0,0,0,NA,2.5,190,30659.3,1927170,7.6,56.63,1,2
3213,2392,LVA,attistibai,474577,2019,229,3956,594,300,attistibai,981859618396803100,54,396,64,20,121,12.12,13,100,1,0,6,0,0,0,NA,2.5,191,32194.4,1918785,6.5,56.6,0,2
3213,2392,LVA,attistibai,474577,2020,924,21966,6141,1610,attistibai,981859618396803100,85,698,90,104,50,12.12,13,100,1,0,6,0,0,0,NA,2.5,192,32028,1907675,8.1,55.6221734759234,0,2
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2013,334,9469,2062,387,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6.2,0,0,0,6.8758426,7.73333333,269,19792.4,19988694,7.4,21.8,0,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2014,522,109882,9319,7966,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6.2,0,0,0,6.8758426,7.73333333,270,20615.6,19916451,7.1,28.4,0,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2015,568,64663,13445,4142,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6.2,0,0,0,6.8758426,7.73333333,271,21624.4,19822250,7,30.2,0,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2016,622,146047,37126,12506,NA,NA,NA,NA,NA,NA,NA,5.35,18,329,0,0,6.2,0,0,0,6.8758426,7.73333333,272,24311,19706529,6.1,35.6,1,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2017,567,73797,23658,4736,pmp_ro,70848574794752e4,1,2,0,1,NA,5.35,18,329,0,0,6.2,0,0,0,6.8758426,7.73333333,273,27292.6,19588146,5.1,36,0,2
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2018,634,79563,28089,7871,NA,NA,NA,NA,NA,NA,NA,5.35,18,329,0,0,6.2,0,0,0,6.8758426,7.73333333,274,29303.8,19471332,4.3,41.56,0,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2019,656,317987,49529,61765,NA,NA,NA,NA,NA,NA,NA,5.35,18,329,0,0,6.2,0,0,0,6.8758426,7.73333333,275,32200.8,19317725,4,41.4,0,1
3210,2395,ROU,partidulmiscareapopulara.ro,6318227,2020,578,208065,42641,65211,NA,NA,NA,NA,NA,NA,NA,4.82,0,330,0,0,6.2,0,0,0,6.8758426,7.73333333,276,31875,19328838,5,41.0300103634094,1,1
3224,2398,POL,NA,NA,2013,NA,NA,NA,NA,ruchnarodowy,1127590182,402,190,325,127,40,0,0,0,0,0,8.8,0,1,0,NA,NA,245,24422.8,38502396,10.5,20.9,0,1
3224,2398,POL,NA,NA,2014,NA,NA,NA,NA,ruchnarodowy,1127590182,498,769,718,207,82,0,0,0,0,0,8.8,0,1,0,NA,NA,246,25298,38483957,9.1,24.3,0,1
3224,2398,POL,NA,NA,2015,NA,NA,NA,NA,ruchnarodowy,1127590182,675,2929,1079,509,279,0,0,0,0,0,8.8,0,1,0,NA,NA,247,26529,38454576,7.6,28.2,0,1
3224,2398,POL,ruchnarodowy,4719050,2016,52,2917,330,159,ruchnarodowy,1127590182,874,8797,3371,946,387,0,0,0,0,0,8.8,0,1,0,NA,NA,248,27947.4,38426809,6.2,27.7,0,2
3224,2398,POL,ruchnarodowy,4719050,2017,441,42977,10513,2897,ruchnarodowy,1127590182,601,18403,5853,1509,546,0,0,0,0,0,8.8,0,1,0,NA,NA,249,29801.8,38422346,5,37.6,0,2
3224,2398,POL,ruchnarodowy,4719050,2018,653,61219,22966,4204,ruchnarodowy,1127590182,1402,56610,22304,4530,2263,0,0,0,0,0,8.8,0,1,0,NA,NA,250,31471.2,38413139,3.9,40.75,0,2
3224,2398,POL,ruchnarodowy,4719050,2019,1038,106818,21876,6453,ruchnarodowy,1127590182,886,44084,12214,2779,3328,0,5,460,0,0,8.8,0,1,0,NA,NA,251,33844.1,37945586,3.3,40.8,0,2
3224,2398,POL,ruchnarodowy,4719050,2020,3369,480527,88350,31605,ruchnarodowy,1127590182,4285,95314,21059,5150,5158,0,5,460,0,0,8.8,0,1,0,NA,NA,252,34004,37958138,3.2,40.3082099841714,0,2
3207,2399,FRA,NA,NA,2013,NA,NA,NA,NA,dlf_officiel,1435970071,2009,1305,13456,1695,2021,0,0,0,0,0,7.4,1,1,0,7.426111,NA,113,39528.5,65735961,10.4,29.1,0,1
3207,2399,FRA,NA,NA,2014,NA,NA,NA,NA,dlf_officiel,1435970071,3457,4842,29098,2153,5657,0,0,0,0,0,7.4,1,1,0,7.426111,NA,114,40144.1,66276671,10.3,29.7,0,1
3207,2399,FRA,dlf.officiel,1991663,2015,5,17,0,0,dlf_officiel,1435970071,5002,14152,47996,3469,6663,0,0,0,0,0,7.4,1,1,0,7.426111,NA,115,40840.8,66512558,10.4,36.6,0,2
3207,2399,FRA,dlf.officiel,1991663,2016,257,6608,5768,560,dlf_officiel,1435970071,4031,39390,47933,3401,3219,0,0,0,0,0,7.4,1,1,0,7.426111,NA,116,42851.6,66685530,10.1,38.1,0,2
3207,2399,FRA,dlf.officiel,1991663,2017,298,11700,9873,1672,dlf_officiel,1435970071,4016,173141,151758,12014,2727,1.17,1,577,0,0,7.4,1,1,0,7.426111,NA,117,44693.8,66829563,9.5,39.9,1,2
3207,2399,FRA,dlf.officiel,1991663,2018,467,30866,30374,5878,dlf_officiel,1435970071,1691,75923,54129,4095,1325,1.17,1,577,0,0,7.4,1,1,0,7.426111,NA,118,46398,66941698,9.1,41.56,0,2
3207,2399,FRA,dlf.officiel,1991663,2019,657,24025,32650,5292,dlf_officiel,1435970071,1761,62261,42296,4139,1111,1.17,1,577,0,0,7.4,1,1,0,7.426111,NA,119,49144.9,67677402,8.5,41.6,0,2
3207,2399,FRA,dlf.officiel,1991663,2020,350,58116,97396,17313,dlf_officiel,1435970071,155,7464,4152,563,516,1.17,1,577,0,0,7.4,1,1,0,7.426111,NA,120,46537,67320216,8,40.9263075245069,0,2
3212,2407,GRC,kinimadimokratonsosialiston,12075325,2015,116,26617,4235,2901,tokinima,2957082293,563,4680,3308,501,113,2.46,0,300,0,0,3.3,0,0,0,2.5715542,NA,139,26902.3,10820883,25.1,36.1,1,2
3212,2407,GRC,NA,NA,2016,NA,NA,NA,NA,tokinima,2957082293,275,7082,3294,111,36,2.46,0,300,0,0,3.3,0,0,0,2.5715542,NA,140,27823.3,10775971,23.7,36.1,0,1
